Id,Sku,Product name,Manage stock,Stock status,Backorders,Stock,Type,Parent ID
14157,S306MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12282
14158,S306PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12282
14159,S306RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12282
14160,S306VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12282
14161,S307PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12278
14162,S307AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14163,S307AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14164,S307BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14165,S307MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14166,S307PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12278
14167,S307R,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14168,S307VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14169,S308PA,Led Amarillo - Pasta Amarilla Aro en plástico ,,onbackorder,no,,product-variant,12277
14170,S308AM,Led Amarillo - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14171,S308AZ,Led Azul - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14172,S308BL,Led Blanco - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14173,S308MO,Led Morado - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14174,S308PR,Led Rojo - Pasta Roja Aro en plástico ,,onbackorder,no,,product-variant,12277
14175,S308RJ,Led Rojo - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14176,S308VE,Led Verde - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14177,S310PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12276
14178,S310AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14179,S310AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14180,S310BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14181,S310MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14182,S310PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12276
14183,S310RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14184,S310VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14185,S311PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12275
14186,S311AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14187,S311AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14188,S311BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14189,S311MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14190,S311PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12275
14191,S311RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14192,S311VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14193,S312PA,Led Amarillo - Pasta Amarilla ,,instock,no,,product-variant,12274
14194,S312AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14195,S312AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14196,S312BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14197,S312MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14198,S312PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12274
14199,S312RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14200,S312VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14201,S313PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12273
14202,S313AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14203,S313AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14204,S313BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14205,S313MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14206,S313PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12273
14207,S313-RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14208,S313VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14209,S314PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12272
14210,S314AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14211,S314AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14212,S314BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14213,S314MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14214,S314PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12272
14215,S314RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14216,S314VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14217,S315PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12271
14218,S315AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14219,S315AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14220,S315BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14221,S315MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14222,S315PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12271
14223,S315RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14224,S315VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14225,S326PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12270
14226,S326AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14227,S326AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14228,S326BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14229,S326MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14230,S326PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12270
14231,S326RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14232,S326VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14233,S309PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12269
14234,S309AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14235,S309AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14236,S309BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14237,S309MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14238,S309PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12269
14239,S309RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14240,S309VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14241,S316PA,Led Amarillo - Pasta Amarilla ,true,instock,no,143,product-variant,13054
14242,S316AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14243,S316AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14244,S316BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14245,S316MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14246,S316PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,13054
14247,S316RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14248,S316VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14249,S317PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,13068
14250,S317AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14251,S317AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14252,S317BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14253,S317MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14254,S317PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,13068
14255,S317RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14256,S317VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14257,S318PA,Led Amarillo - Pasta Amarilla ,true,instock,no,26,product-variant,13084
14258,S318AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14259,S318AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14260,S318BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14261,S318MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14262,S318PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,13084
14263,S318RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14264,S318VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14265,S319PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,13098
14266,S319AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14267,S319AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14268,S319BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14269,S319MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14270,S319PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,13098
14271,S319RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14272,S319VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14274,S407PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12225
14275,S407AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14276,S407AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14277,S407BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14278,S407MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14279,S407PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12225
14280,S407RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14281,S407VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14282,S408PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12224
14283,S408AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14284,S408AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14285,S408BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14286,S408MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14287,S408PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12224
14288,S408RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14289,S408VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14290,S409PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12216
14291,S409AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14292,S409AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14293,S409BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14294,S409MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14295,S409PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12216
14296,S409RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14297,S409VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14298,S428PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12167
14299,S428AM,Led Amarillo - Pasta Transparente ,,instock,no,,product-variant,12167
14300,S428AZ,Led Azul - Pasta Transparente ,,instock,no,,product-variant,12167
14301,S428BL,Led Blanco - Pasta Transparente ,,instock,no,,product-variant,12167
14302,S428MO,Led Morado - Pasta Transparente ,,instock,no,,product-variant,12167
14303,S428PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12167
14304,S428RJ,Led Rojo - Pasta Transparente ,,instock,no,,product-variant,12167
14305,S428VE,Led Verde - Pasta Transparente ,,instock,no,,product-variant,12167
14306,S429PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,10534
14307,S429AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14308,S429AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14309,S429BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14310,S429MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14311,S429PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,10534
14312,S429RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14313,S429VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14355,S412A-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,true,outofstock,no,,product-variant,12170
14356,S412C-PA,Led Amarillo - Pasta Amarilla Cachucha ,true,outofstock,no,,product-variant,12170
14357,S412A-AM,Led Amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12170
14358,S412C-AM,Led Amarillo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,12170
14359,S412A-AZ,Led Azul - Pasta Transparente Aro en plástico ,true,instock,no,128,product-variant,12170
14360,S412C-AZ,Led Azul - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,12170
14361,S412A-BL,Led Blanco - Pasta Transparente Aro en plástico ,true,outofstock,no,,product-variant,12170
14362,S412C-BL,Led Blanco - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,12170
14363,S412A-MO,Led Morado - Pasta Transparente Aro en plástico ,true,instock,no,56,product-variant,12170
14364,S412C-MO,Led Morado - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,12170
14365,S412A-PR,Led Rojo - Pasta Roja Aro en plástico ,true,outofstock,no,,product-variant,12170
14366,S412C-PR,Led Rojo - Pasta Roja Cachucha ,true,outofstock,no,,product-variant,12170
14367,S412A-RJ,Led Rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12170
14368,S412C-RJ,Led Rojo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,12170
14369,S412A-VE,Led Verde - Pasta Transparente Aro en plástico ,true,outofstock,no,,product-variant,12170
14370,S412C-VE,Led Verde - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,12170
14371,S422PA,Led Amarillo - Pasta Amarilla ,true,instock,no,3280,product-variant,12182
14372,S422AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12182
14373,S422AZ,Led Azul - Pasta Transparente ,true,instock,no,285,product-variant,12182
14374,S422BL,Led Blanco - Pasta Transparente ,true,instock,no,245,product-variant,12182
14375,S422MO,Led Morado - Pasta Transparente ,true,instock,no,140,product-variant,12182
14376,S422PR,Led Rojo - Pasta Roja ,true,instock,no,1531,product-variant,12182
14377,S422RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12182
14378,S422VE,Led Verde - Pasta Transparente ,true,instock,no,8,product-variant,12182
14397,R900A-PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,12037
14398,R900A-AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14399,R900A-AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14400,R900A-BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,12037
14401,R900A-MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14402,R900A-PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12037
14403,R900A-RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14404,R900A-VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14408,R902PA,Led Amarillo - Pasta Amarilla ,true,instock,no,16,product-variant,12019
14410,R902AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12019
14412,R902AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12019
14414,R902BL,Led Blanco - Pasta Transparente ,true,instock,no,6,product-variant,12019
14416,R902MO,Led Morado - Pasta Transparente ,true,outofstock,no,,product-variant,12019
14418,R902PR,Led Rojo - Pasta Roja ,true,instock,no,20,product-variant,12019
14420,R902RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12019
14422,R902VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12019
14447,R914PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,12813
14448,R914AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12813
14449,R914AZ,Led Azul - Pasta Transparente ,true,instock,no,25,product-variant,12813
14450,R914BL,Led Blanco - Pasta Transparente ,true,instock,no,18,product-variant,12813
14451,R914MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12813
14452,R914PR,Led Rojo - Pasta Roja ,true,instock,no,92,product-variant,12813
14453,R914R,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12813
14454,R914VE,Led Verde - Pasta Transparente ,true,instock,no,7,product-variant,12813
14455,R915PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,12823
14456,R915AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12823
14457,R915AZ,Led Azul - Pasta Transparente ,true,instock,no,8,product-variant,12823
14458,R915BL,Led Blanco - Pasta Transparente ,true,instock,no,7,product-variant,12823
14459,R915MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12823
14460,R915PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12823
14461,R915RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12823
14462,R915VE,Led Verde - Pasta Transparente ,true,instock,no,1,product-variant,12823
14464,V20L-AM,Led Amarillo - Pasta Transparente ,true,outofstock,no,,product-variant,13520
14465,V20L-AZ,Led Azul - Pasta Transparente ,true,outofstock,no,,product-variant,13520
14466,V20L-BL,Led Blanco - Pasta Transparente ,true,instock,no,34,product-variant,13520
14469,V20L-RJ,Led Rojo - Pasta Transparente ,true,instock,no,10,product-variant,13520
14470,V20L-VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,13520
14471,LT400PA,Led Amarillo - Pasta Amarilla ,true,instock,no,1671,product-variant,9951
14472,LT400AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,9951
14473,LT400AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,9951
14474,LT400BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,9951
14475,LT400MO,Led Morado - Pasta Transparente ,true,instock,no,5,product-variant,9951
14476,LT400PR,Led Rojo - Pasta Roja ,true,instock,no,482,product-variant,9951
14477,LT400RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,9951
14478,LT400VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,9951
14479,LT500PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,12924
14480,LT500AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12924
14481,LT500AZ,Led Azul - Pasta Transparente ,true,outofstock,no,,product-variant,12924
14482,LT500BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,12924
14483,LT500MO,Led Morado - Pasta Transparente ,true,instock,no,12,product-variant,12924
14484,LT500PR,Led Rojo - Pasta Roja ,true,instock,no,5,product-variant,12924
14485,LT500RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12924
14486,LT500VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,12924
14506,S426P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,true,instock,no,44,product-variant,13493
14507,S426C-PA,Led Amarillo - Pasta Amarilla Cachucha ,true,outofstock,no,-1,product-variant,13493
14508,S426P-AZ,Led Azul - Pasta Transparente Aro en plástico ,true,instock,no,15,product-variant,13493
14509,S426C-AZ,Led Azul - Pasta Transparente Cachucha ,true,instock,no,157,product-variant,13493
14510,S426P-BL,Led Blanco - Pasta Transparente Aro en plástico ,true,outofstock,no,,product-variant,13493
14511,S426C-BL,Led Blanco - Pasta Transparente Cachucha ,true,instock,no,168,product-variant,13493
14512,S426P-MO,Led Morado - Pasta Transparente Aro en plástico ,true,instock,no,10,product-variant,13493
14513,S426C-MO,Led Morado - Pasta Transparente Cachucha ,true,instock,no,6,product-variant,13493
14514,S426P-PR,Led Rojo - Pasta Roja Aro en plástico ,true,outofstock,no,,product-variant,13493
14515,S426C-PR,Led Rojo - Pasta Roja Cachucha ,true,instock,no,13,product-variant,13493
14516,S426P-VE,Led Verde - Pasta Transparente Aro en plástico ,true,instock,no,3,product-variant,13493
14517,S426C-VE,Led Verde - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13493
14518,S426P-PPA,Led Amarillo centro amarillo - Pasta Transparente Aro en plástico ,true,instock,no,81,product-variant,13493
14519,S426C-PPA,Led Amarillo centro amarillo - Pasta Transparente Cachucha ,true,instock,no,1,product-variant,13493
14522,S426P-PPR,Led Rojo Centro rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13493
14523,S426C-PPR,Led Rojo Centro rojo - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,13493
14524,S425P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,true,outofstock,no,,product-variant,13467
14525,S425C-PA,Led Amarillo - Pasta Amarilla Cachucha ,true,instock,no,457,product-variant,13467
14526,S425P-AZ,Led Azul - Pasta Transparente Aro en plástico ,true,instock,no,13,product-variant,13467
14527,S425C-AZ,Led Azul - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13467
14528,S425P-BL,Led Blanco - Pasta Transparente Aro en plástico ,true,instock,no,38,product-variant,13467
14529,S425C-BL,Led Blanco - Pasta Transparente Cachucha ,true,instock,no,183,product-variant,13467
14530,S425P-MO,Led Morado - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13467
14531,S425C-MO,Led Morado - Pasta Transparente Cachucha ,true,instock,no,2,product-variant,13467
14532,S425P-PR,Led Rojo - Pasta Roja Aro en plástico ,,onbackorder,no,,product-variant,13467
14533,S425C-PR,Led Rojo - Pasta Roja Cachucha ,true,instock,no,300,product-variant,13467
14534,S425P-VE,Led Verde - Pasta Transparente Aro en plástico ,true,instock,no,21,product-variant,13467
14535,S425C-VE,Led Verde - Pasta Transparente Cachucha ,true,instock,no,1,product-variant,13467
14536,S425P-PPA,Led Amarillo centro amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13467
14537,S425C-PPA,Led Amarillo centro amarillo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13467
14538,S425P-PPR,Led Rojo Centro rojo - Pasta Transparente Aro en plástico ,true,instock,no,28,product-variant,13467
14539,S425C-PPR,Led Rojo Centro rojo - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,13467
14542,L580PA,Led Blanco - Pasta Amarilla ,true,instock,no,250,product-variant,11862
14543,L580AM,Led Amarillo - Pasta Transparente ,true,instock,no,283,product-variant,11862
14544,L580AZ,Led Azul - Pasta Transparente ,true,instock,no,59,product-variant,11862
14545,L580BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,11862
14546,L580MO,Led Morado - Pasta Transparente ,true,instock,no,106,product-variant,11862
14548,L580RJ,Led Rojo - Pasta Transparente ,true,instock,no,14,product-variant,11862
14549,L580VE,Led Verde - Pasta Transparente ,true,instock,no,39,product-variant,11862
14581,250,Caja Misteriosa Edición Mayo,,outofstock,no,,simple,
14621,L570AZ,Led Azul - Pasta Transparente ,true,instock,no,33,product-variant,11869
14622,L570BL,Led Blanco - Pasta Transparente ,true,instock,no,35,product-variant,11869
14623,L570MO,Led Morado - Pasta Transparente ,true,instock,no,53,product-variant,11869
14624,L570VE,Led Verde - Pasta Transparente ,true,instock,no,1,product-variant,11869
14625,L570VIA,Led Amarillo - Vaso Interno Amarillo - Vaso Externo Transparente ,true,instock,no,954,product-variant,11869
14628,L570AM,Led Amarillo – Vaso Interno Transparente – Vaso Externo Transparente ,true,outofstock,no,,product-variant,11869
14630,L570VIR,Led Rojo - Vaso Interno Rojo - Vaso Externo Transparente ,true,outofstock,no,,product-variant,11869
14631,L570VER,Led Rojo - Vaso Interno Transparente - Vaso Externo Rojo ,,onbackorder,no,,product-variant,11869
14632,L570RJ,Led Rojo - Pasta Transparente ,true,outofstock,no,,product-variant,11869
14840,L111A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12046
14841,L111P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12046
14842,L111SP-BI,Led Azul Hielo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12046
14843,L111BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12046
14844,L103BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,21,product-variant,10974
14845,L104BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,328,product-variant,10920
14846,L106BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,39,product-variant,10867
14847,L108A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,10816
14848,L108P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,10816
14849,L108SP-BI,Led Azul Hielo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,10816
14850,L108BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,10816
14851,L109A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,10586
14852,L109P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,10586
14853,L109SP-BI,Led Azul Hielo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,10586
14854,L109BI,Led Azul Hielo - Pasta Transparente Sin Aro ,true,instock,no,30,product-variant,10586
14855,L125BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,367,product-variant,10003
14857,LT400BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,1,product-variant,9951
14859,L114BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,92,product-variant,10370
14860,L115BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,406,product-variant,10315
14861,L123BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,112,product-variant,10262
14862,L126A-BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,10,product-variant,10211
14863,L101BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,10160
14864,L102BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,10109
14865,L112BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,77,product-variant,10476
14868,LT500BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,9,product-variant,12924
14869,V20L-BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,1,product-variant,13520
